date,tweetId,name,tweet,created_at,location
2020-12-19  00:32,1340075240865480704,EmmaBella212,@TheRealHoarse I won a good amount in 2 hours playing electronic roulette and caught 2 shiny Pokémon! I am a nerd too. Today was good.,2020-12-18 23:23:29,"Phoenix, AZ "
2020-12-19  00:32,1340075170531315714,TomsTravels,It's our annual electronic Christmas card. Don't check your mail for anything else. https://t.co/m9qfwsaMx9,2020-12-18 23:23:12,"Rockford, MI"
2020-12-19  00:32,1340075087874019328,vanand369,@pentaclesking @BJP4India They are free to hold the hold with ballot paper or electronic voting &amp; their spokesperso… https://t.co/VpdYIKRi6W,2020-12-18 23:22:52,
2020-12-19  00:32,1340074936652550149,Mingkiss__,RT @stan8eez: Me in any electronic store: https://t.co/r3QyiHYXi1,2020-12-18 23:22:16,
2020-12-19  00:32,1340074922396114944,HaridasKukkur,RT @LAKSHMIALAPATI3: Identity- less Hijaab; Women in burqa  should have a special iris and finger printing for an electronic voting recogni…,2020-12-18 23:22:13,Bharat in west. Paataal-desh.
2020-12-19  00:32,1340074909083574275,la_biografia,"@maitreya2025 The translator does not translate well from Spanish to Japanese. I believe.

But I make another attem… https://t.co/Z9isWBKyz9",2020-12-18 23:22:10,España. 
2020-12-19  00:32,1340074889500368901,BigCwild,@MissBaffy My Nan has an electronic heart so I think makes her a robot therefore wins,2020-12-18 23:22:05,
2020-12-19  00:32,1340074887222878208,StarWarsInforms,"Star Wars Battlefront II is a video game created by Electronic Arts and developed by DICE, Motive Studios and Crite… https://t.co/n2eRegVyn0",2020-12-18 23:22:05,Coruscant Library
2020-12-19  00:32,1340074853966229504,Litsas,"@NASASpaceflight Meaning those heaters, and/or their associated hardware (electronic circuits) need to be checked/R… https://t.co/NdWuiV9yXL",2020-12-18 23:21:57,Capelle a/d IJssel
2020-12-19  00:32,1340074691239813127,sir_luis7,"RT @PatriqKanyomozi: Gov't to ban the ""Tumbiza sound"" song on all electronic media and social media.

One day they will run out of things t…",2020-12-18 23:21:18,
2020-12-19  00:32,1340074654535462912,PowercutMusic,"RT @EIexperts: Lower noise, lower distortion, greater dynamic range and higher quality power, to name a few performance parameters, are imp…",2020-12-18 23:21:09,Hyderabad
2020-12-19  00:32,1340074531550097410,flossie_mc,"RT @ybarrap: This Russian cyber attack is the electronic equivalent of Pearl Harbor.

Trump is completely absent from the field.

Russia is…",2020-12-18 23:20:40,"Philadelphia, PA"
2020-12-19  00:32,1340074480819953664,EIexperts,"Lower noise, lower distortion, greater dynamic range and higher quality power, to name a few performance parameters… https://t.co/bZUjPgP8tK",2020-12-18 23:20:28,"Denver, CO 80223"
2020-12-19  00:32,1340074428059803648,Sprtsfnusa,PERVERT SHERIFF ANDY BEAVER HAS THE BALLS TO ASK ME FOR JUMPER CABLES AT THE GAS STATION BUT THEN IS PART OF THAT C… https://t.co/ONTkUyl371,2020-12-18 23:20:15,I LOVE YOU IDA 🙋‍♀️❤️ ANF 😉
2020-12-19  00:32,1340074420283473920,KVVT91,"Learn how Oracle's National Electronic Health Records #Cloud, plus Oracle's Public Health Management Applications S… https://t.co/VOtdXx3AAu",2020-12-18 23:20:13,"Glen Allen, VA"
2020-12-19  00:32,1340074408271106048,LBosmenierPMC,"RT @AZGOP: Supv @billgatesaz (R): ""If we did what the Senate Judiciary Committee has asked and turned over this private information to them…",2020-12-18 23:20:10,
2020-12-19  00:32,1340074360044961793,Truthteller1349,"@AndrewCMcCarthy Nope. Biden did not win Wisconsin. 

The election was stolen by voter fraud including electronic v… https://t.co/wJWrcrrq3h",2020-12-18 23:19:59,trumpmarch.com
2020-12-19  00:32,1340074346476396545,chathamharrison,@golikehellmachi Not totally. Almost every major military is institutionalizing some kind of space-cyber-electronic… https://t.co/fSzWJrN02N,2020-12-18 23:19:56,
2020-12-19  00:32,1340074306538254338,MonochromeEgo,RT @Shubbz1_: The Hustle Smart Productivity Planner also has a digital version for those who prefer using their phones. Available for preor…,2020-12-18 23:19:46,London.
2020-12-19  00:32,1340074287680643074,furbabiesmom2,"RT @ybarrap: This Russian cyber attack is the electronic equivalent of Pearl Harbor.

Trump is completely absent from the field.

Russia is…",2020-12-18 23:19:42,
2020-12-19  00:32,1340074159360098304,ElewadeBanks,RT @mr_sholz: It’s so crazy I’ve been dreaming about a Nigerian underground electronic music scene for years. Here i am in the middle of it…,2020-12-18 23:19:11,West Africa.
2020-12-19  00:32,1340074140670320647,j0j0r0,"Remember in 2008 when Satoshi thought:

- What is needed is an electronic payment system based on cryptographic pro… https://t.co/ubfmyJGKFx",2020-12-18 23:19:07,"Bellevue, WA"
2020-12-19  00:32,1340074130301968390,BornForFiN,"@bic81394 You save electronic lives and i appreciate it 🙏🏼 i’ve iphone x and it should, i mean it SHOULD be waterpr… https://t.co/RmMJyY0Vve",2020-12-18 23:19:04,
2020-12-19  00:32,1340074042573934596,ybarrap,"This Russian cyber attack is the electronic equivalent of Pearl Harbor.

Trump is completely absent from the field.… https://t.co/PWXPK1fYV4",2020-12-18 23:18:43,"San Antonio, TX"
2020-12-19  00:32,1340074026400661505,foxyvol,Richard Barbieri - Fear And Trembling https://t.co/0XamTtYLyP via @YouTube #progressive #electronic #Rock,2020-12-18 23:18:39,Sicilia ( ma non solo)
2020-12-19  00:32,1340073991353085952,MikeMrushd,"@RealPNavarro EVERY Patriot who Voted Trump,  Spread Message &amp; Contact UR State Rep &amp; Senator &amp; Congress. Say U Had… https://t.co/iMj9KwkLYI",2020-12-18 23:18:31,"Houston, Texas"
2020-12-19  00:32,1340073984851898370,weatnu_our,24/7 Electronic: The Saviour @sugarwingsmusic by Sugar Wings on https://t.co/2Uziapx6Cf,2020-12-18 23:18:30,United States
2020-12-19  00:32,1340073971711139841,LuciaRequena74,"RT @AZGOP: Supv @billgatesaz (R): ""If we did what the Senate Judiciary Committee has asked and turned over this private information to them…",2020-12-18 23:18:26,
2020-12-19  00:32,1340073948210475010,chandawila_arts,"RT @visodette: @tsaakolate Ah well hello! I'm Vicky or Vi, I'm a fil-am turnip who's just getting by in life, I'm a huge fan of electronic…",2020-12-18 23:18:21,
2020-12-19  00:32,1340073870267568129,therealzanetta,"RT @lordprivacy: @therealzanetta @DonLew87 That's exactly what @jennycohn1 and myself have been saying from the 2016 election... 

This is…",2020-12-18 23:18:02,EVERYWHERE
2020-12-19  00:32,1340073853339512833,TechnoBotNL,"RT @e_komatsuzaki: Original Trance/Techno
Pop Song Enjoy!

Youtube
https://t.co/bqJtMpkk2t

Soundcloud
https://t.co/O2grjF3raC

#Pop #Song…",2020-12-18 23:17:58,"Amsterdam, The Netherlands"
2020-12-19  00:32,1340073833408176130,OptimalSharpe,"@threeguysyesh @ScottAdamsSays Unfortunately, nothing in statistics is certain

For example, blue counties could be… https://t.co/2gSuJAgFqk",2020-12-18 23:17:53,Computer Simulation
2020-12-19  00:32,1340073826575671305,TechnoBotNL,"RT @e_komatsuzaki: Original Dance Pop Song
Dirty Electro Remix Enjoy!

You Tube
https://t.co/HaVcYNgAqj

Soundcloud
https://t.co/SPwkMVhNQO…",2020-12-18 23:17:52,"Amsterdam, The Netherlands"
2020-12-19  00:32,1340073797039222784,AkiraRecords,"[2/3] Thanks to @diymagazine, @ClashMagazine, @tmradicalist, @circuitsweet + @wonderlandmag for sharing the new… https://t.co/tErhW2gy0h",2020-12-18 23:17:45,London
2020-12-19  00:32,1340073743935303686,ngigeaux,the best electronic music is about manipulating time and space,2020-12-18 23:17:32,
2020-12-19  00:32,1340073708140937217,SarcasmLiving,The window to the world can be covered by an electronic newspaper?,2020-12-18 23:17:24,
2020-12-19  00:32,1340073675995934720,Pampage95Page,"RT @mitchcjam: She’d surely be expelled from ⁦@Keir_Starmer⁩’s @UKLabour were she a member, ooh wait ... as Israeli ambassador she’ll surel…",2020-12-18 23:17:16,Brighton
2020-12-19  00:32,1340073541866295298,Truthteller1349,"@2222vj @linuxhippie @1GigiSims1 Maybe we will be in shock. Until we stop the electronic voter fraud, you'd be surp… https://t.co/wLeesl3HXv",2020-12-18 23:16:44,trumpmarch.com
2020-12-19  00:32,1340073536098955266,SarcasmLiving,Electronic news media is a device for making the ignorant more ignorant and the crazy crazier.,2020-12-18 23:16:43,
2020-12-19  00:32,1340073519263043587,tudorspace,"@dklaidman @AndrewRomano @JoeBiden @jonward11 how do you prove a negative?

The goobt: the election was totally sec… https://t.co/e7fYAAZdvu",2020-12-18 23:16:39,los angeles
2020-12-19  00:32,1340073510631321601,USMCSgtMaj,"https://t.co/6l4r545JIM. 
Understanding how and where Marines fit into the competition continuum is vital to our su… https://t.co/Co1m5ij5kZ",2020-12-18 23:16:36,"Washington, D.C."
2020-12-19  00:32,1340073234658521090,e_komatsuzaki,"Original Trance/Techno
Pop Song Enjoy!

Youtube
https://t.co/bqJtMpkk2t

Soundcloud
https://t.co/O2grjF3raC

#Pop… https://t.co/XoNkyo6DIT",2020-12-18 23:15:31,Tokyo Japan
2020-12-19  00:32,1340073227914272777,AustindudeE,The nostalgia feelings I have when I come upon a vintage late 80s/early 90s electronic handheld game are awesome! F… https://t.co/0Wihxp3mPb,2020-12-18 23:15:29,"Austin, TX"
2020-12-19  00:32,1340073202534543360,HaleForTheChief,"RT @PDMHale: Recently reelected Sheriff Melanie Maddox knows all about this; she and her records custodian quoted me $2,700 for 13 hours of…",2020-12-18 23:15:23,"Atlanta, GA 30314"
2020-12-19  00:32,1340073198793207817,GenreMasher,Proto-Blues Electronic Metal with Swamp leanings,2020-12-18 23:15:22,
2020-12-19  00:32,1340073182108110848,e_komatsuzaki,"Original Trance Pop Song
Original Mix Enjoy!

Youtube
https://t.co/sedO5tnkXS

Soundcloud
https://t.co/LtMlWZkP53… https://t.co/O9dL1rTPao",2020-12-18 23:15:18,Tokyo Japan
2020-12-19  00:32,1340073169558917124,cwconbot,Assessment of an Electronic Collaboration Blurring the Electronic Collaboration and the Global Classroom Creating a No-Budget,2020-12-18 23:15:15,
2020-12-19  00:32,1340073131243831298,e_komatsuzaki,"Original Dance Pop Song
Dirty Electro Remix Enjoy!

You Tube
https://t.co/HaVcYNgAqj

Soundcloud… https://t.co/WO9XjfjIAe",2020-12-18 23:15:06,Tokyo Japan
2020-12-19  00:32,1340073095135174659,abfguedes,"@evanescence @AmyLeeEV I would like to hear the original Ev3 someday, with the original versions of made of stone,… https://t.co/kBPYApaW6h",2020-12-18 23:14:57,"São Paulo, Brasil"
2020-12-19  00:32,1340073079775449089,e_komatsuzaki,"Original Pop Song
Euro Dance Remix Enjoy!

Youtube
https://t.co/0FhFxs68NB

Soundcloud
https://t.co/bof8GHLmDR… https://t.co/8lgKjAV2Xy",2020-12-18 23:14:54,Tokyo Japan
2020-12-19  00:32,1340072945398341633,SarcasmLiving,Reading news in the electronic media is like paying your  telcos to tell you lies.,2020-12-18 23:14:22,
2020-12-19  00:32,1340072933222359040,U_Mgmt,"RT @Under_Radar_Mag: Los Angeles-based singer/songwriter @zoezobrist has debuted a remix of her latest single, ""Fire,"" from electronic prod…",2020-12-18 23:14:19,"Los Angeles, CA"
2020-12-19  00:32,1340072875387047938,U_Mgmt,"RT @BruhmanR: For you EDM fans, @zoezobrist has just released the remix for Fire, with the help of electronic producer @TepNoMusic, along w…",2020-12-18 23:14:05,"Los Angeles, CA"
2020-12-19  00:32,1340072855451684865,diaz_silva01,"RT @MuteUK: ""Erasure are like a sort of fairy godmother of electronic pop, always emerging during the dark moments of our lives to brighten…",2020-12-18 23:14:00,Querétaro
2020-12-19  00:32,1340072786484715521,_ExcaliburGold,"Hey Russia...this is electronic WAR!

""Morgan Wright says the SolarWinds cyberattack is so sophisticated and CISA i… https://t.co/3gNbqx40w2",2020-12-18 23:13:44,United State🇺🇸
2020-12-19  00:32,1340072767748669440,muzkmuzkmuzk,Why can’t electronic music be as highly regarded as Classical music? Why does NFT art or the new shit have to immed… https://t.co/EagBEbpW48,2020-12-18 23:13:39,muzkmuzkmuzk@gmail.com
2020-12-19  00:32,1340072689889886213,Alan15009145,"RT @APHClarkson: A lot of this will eventually be worked out by late 2021, probably with a lot of UK stealth reconvergence with the EU camo…",2020-12-18 23:13:21,
2020-12-19  00:32,1340072603977838595,kryptonradio,RT @BrainvoyagerMsc: Radio show ELECTRONIC FUSION is broadcast by KRYPTON RADIO too! A new episode of 2 hours every Sunday! (@kryptonradio…,2020-12-18 23:13:00,"Los Angeles, CA"
2020-12-19  00:32,1340072569559379969,kryptonradio,RT @hypnosmuzik: This weekend on @kryptonradio !  Electronic Fusion by @BrainvoyagerMsc ! 🎼👾👽🍻 https://t.co/baWYaLm5Eh,2020-12-18 23:12:52,"Los Angeles, CA"
2020-12-19  00:32,1340072558037590016,hinatti__,RT @GuitarWorld: .@tcelectronic has added the Helix Phaser and Viscous Vibe to the Plethora X5 in a comprehensive TonePrint Pedalboard upda…,2020-12-18 23:12:49,"Nagasaki,Japan"
2020-12-19  00:32,1340072509723602944,TrulyEDMMusic,"Tate McRae - you broke me first (Gryffin Remix) 🎶

The Best Channel For Electronic Dance Music.

New Upload Every T… https://t.co/Tknrd45oCT",2020-12-18 23:12:38,
2020-12-19  00:32,1340072497396346880,torrHL,"""Burke becomes an exec in a futuristic office where secretary has been usurped by robot.

Cooper reports on a new p… https://t.co/ot0FXmD4Ke",2020-12-18 23:12:35,"Los Angeles, CA"
2020-12-19  00:32,1340072488924004353,KokoliosChris,"Check out ""Electronic Times"" by Chris Kokolios on Amazon Music. https://t.co/jbincRkk7a https://t.co/AJ5dUqORN4",2020-12-18 23:12:33,
2020-12-19  00:32,1340072478467616777,blueskiesecho,"Brilliant electronic album from The Host. Another that reeks of Blade Runner. Check out 
'Rainy Sequences/Phosphene… https://t.co/g13NeH3V4w",2020-12-18 23:12:30,Headlands
2020-12-19  00:32,1340072461942046725,FKittlerbot,That electric or electronic media can recombine them does not change the success.,2020-12-18 23:12:26,
2020-12-19  00:32,1340072433567600640,KokoliosChris,"Check out ""Electronic Peace Fare"" by Chris Kokolios on Amazon Music. https://t.co/n23iaP1U1E https://t.co/kObCF4MlWI",2020-12-18 23:12:20,
2020-12-19  00:32,1340072384322269200,KokoliosChris,"Check out ""Ambient Electronic Music Themes"" by Chris Kokolios on Amazon Music. https://t.co/pW9hMicI8n https://t.co/RfSreJ06BL",2020-12-18 23:12:08,
2020-12-19  00:32,1340072178805563398,NotCubby,"@PrisonPlanet @Cernovich So, 2020 and electronic tattoos are now a thing. Perhaps the non-vaccinated can just be re… https://t.co/lPLDBi9TTN",2020-12-18 23:11:19,
2020-12-19  00:32,1340071904288366592,ChrlsFamous,@alwaysliveWW @itzanyaa @buteradamelio @charlidamelio It’s your fault for even letting your son have a electronic a… https://t.co/nAYNHwLNsi,2020-12-18 23:10:13,
2020-12-19  00:32,1340071899305549827,joe606,Whatever happened to Ever Ready batteries?? I just pulled a few out of old electronic gear.. leaking https://t.co/o7pTmcIbu1,2020-12-18 23:10:12,
2020-12-19  00:32,1340071842392854528,kliffstudios,Check out my new Hip Hop track from a real Montana native hip hop artist! ‘kiLLa kliFF - Get Down’ by @kliffstudios… https://t.co/aVMlLUZDnZ,2020-12-18 23:09:59,
2020-12-19  00:32,1340071690911551490,REcstaticIsA10,"Kid A is better than than OK Computer. Great album, flows better and I like the electronic style more as well. ~9/1… https://t.co/kdYa0Pit5I",2020-12-18 23:09:23,
2020-12-19  00:32,1340071665661829127,MikeMrushd,@LLinWood @realDonaldTrump Without Mr. Trump taking IMMEDIATE ACTION TO SEIZE DOMINION MACHINES AND SMARTMATIC SOFT… https://t.co/uE15phOiSs,2020-12-18 23:09:17,"Houston, Texas"
2020-12-19  00:32,1340071583902261257,lara_197,"RT @imlupe_: It’s officially a week until Christmas so I wanted to do like a lil giveaway? 🎄✨

🎁 $50 gift card of ur choice! 🎁Could be any…",2020-12-18 23:08:57,"Toronto, Ontario"
2020-12-19  00:32,1340071541468348416,YDiamond,"Learn how Oracle's National Electronic Health Records #Cloud, plus Oracle's Public Health Management Applications S… https://t.co/eBLAu0XSvs",2020-12-18 23:08:47,
2020-12-19  00:32,1340071524221546502,BarbaraCavana11,RT @upennlib: Need some help making it to the #finals finish line? Don't forget about the many resources the library has available!  Find o…,2020-12-18 23:08:43,Philadelphia
2020-12-19  00:32,1340071490566369280,marklsmith0,@ThatEricAlper Electronic Engineering for the Navy https://t.co/PEJjYLZUIo,2020-12-18 23:08:35,"Laurel, MD"
2020-12-19  00:32,1340071434694111234,TipOfTheDay_bot,"Tip of the day: 
It was made by Electronic Arts? More like Electronic FAAAAAAARTS!!",2020-12-18 23:08:22,"Vancouver, British Columbia"
2020-12-19  00:32,1340071356281614341,JamesJava,"RT @TomHall: ⚡️📫

Those of us who remember the invention of email - called electronic mail - can not describe how much it seemed like magic…",2020-12-18 23:08:03,#LongIsland NY
2020-12-19  00:32,1340071200475783170,leepunchie33,@Yowzers3 @Jack_Lakeland @robjones2019 @CNN The electronic copies don't show the actual ballot,2020-12-18 23:07:26,Oz
2020-12-19  00:32,1340071171333771264,NicolaBirchall,RT @IVW_UK: There's a really exciting opportunity here for musicians in Wigan/Leigh between 17 and 25 who create experimental electronic mu…,2020-12-18 23:07:19,
2020-12-19  00:32,1340071075854635009,LewisGarvey,are electronic candles made from robot tallow,2020-12-18 23:06:56,"Norwich, England"
2020-12-19  00:32,1340071017977409538,77Chavez,RT @EmmaYehya2: @RyanAFournier @POTUS You need to send the military to the swing states (other states later) NOW &amp; confiscate EVERY voting…,2020-12-18 23:06:42,Venezuela 
2020-12-19  00:32,1340070973945602055,lowerkeyrecords,@treeecitybeats All the electronic musicians in Durham should just organize and divide up the labor,2020-12-18 23:06:32,"Durham, NC"
2020-12-19  00:32,1340070902264950785,decedant99,@benjamin_harrop @heathermorven @MaleHumanPerso1 @kevverage You sound like brexiteers talking about the invisible e… https://t.co/8hxt5qhF1E,2020-12-18 23:06:15,Sheffield 
2020-12-19  00:32,1340070843792166912,PjFray,Used an electronic toothbrush for the first time today… Can’t say I’m a fan. Feels like my teeth are vibrating still.,2020-12-18 23:06:01,probably on the shitter... 
2020-12-19  00:32,1340070817430945797,benjamin_neiman,@APhilosophae Or clerical error. Ramsland was confident it was electronic manipulation. But short on details. Would… https://t.co/itGohPHXyn,2020-12-18 23:05:54,
2020-12-19  00:32,1340070758366793736,sonyamgonzales,"RT @dprogram_: now that my home studio is set up, I’m available for mixing, mastering, and other audio work

currently im an in-house engin…",2020-12-18 23:05:40,"Austin, TX"
2020-12-19  00:32,1340070749499924480,Yowzers3,@Jack_Lakeland @robjones2019 @leepunchie33 @CNN Dominion systems have both electronic copies that were sent to the… https://t.co/ZQcHlyY0P1,2020-12-18 23:05:38,
2020-12-19  00:32,1340070727266000896,CulturedModesty,"RT @brittanybritto: Historian @DainaRameyBerry has launched “Beyond 2020 Living History,” a collaborative public history project that colle…",2020-12-18 23:05:33,"New Brunswick, NJ"
2020-12-19  00:32,1340070722555797510,Beats360,Now Playing: Electronic Heaven #035 (ft. Connor Coates) by ManyFew https://t.co/nXDpysl5Ar,2020-12-18 23:05:32,
2020-12-19  00:32,1340070692402778113,AmericanoBruce,"RT @iLoveeMattie_: well guys, we are officially on season 2 of lockdown. THIS SATURDAY! @killhyperadio Radio presents Winter Elation 2020!…",2020-12-18 23:05:25,"Culver City, CA"
2020-12-19  00:32,1340070687919226887,DennisM29418866,RT @CochraneTAG: Can #ecigs help you to #quitsmoking &amp; are they safe to use for this purpose? Click link for December 2020 plain language b…,2020-12-18 23:05:23,
2020-12-19  00:32,1340070664200482816,geekztor,"ELECTRONIC DANCE MUSIC (Updated) https://t.co/3nO4zurwB6 

#NowPlaying  #EDM #Spotify #SpotifyPlaylist #Playlist… https://t.co/l8uHi2WHiM",2020-12-18 23:05:18,
2020-12-19  00:32,1340070657212747779,comsec,Car Theft In Fulton Market Neighborhood May Have Involved A Hack; 'We've Never Had This Kind Of Electronic Break In… https://t.co/JHMc98dnQx,2020-12-18 23:05:16,United States of America
2020-12-19  00:32,1340070640146124802,hillary_wizy_jr,"@PatriqKanyomozi Sooooo What's my phone?
An “electronic Media” or just an Android phone 😂😂",2020-12-18 23:05:12,
2020-12-19  00:32,1340070602065866752,ambent_gsa,"RT @dprogram_: now that my home studio is set up, I’m available for mixing, mastering, and other audio work

currently im an in-house engin…",2020-12-18 23:05:03,
2020-12-19  00:32,1340070579718795264,TMDTH1,@TheRealCulper1 @sourpatchlyds How so? They cheat at the ballot box and have drones that can drop you from 100 mile… https://t.co/wW2dJto4Ti,2020-12-18 23:04:58,
2020-12-19  00:32,1340070547976286208,CJrpeake,"RT @russwebt: Electronic Monitoring In Probation Practice
Can probation shape the future use of electronic monitoring? 
https://t.co/7o3Zkk…",2020-12-18 23:04:50,leeds
2020-12-19  00:32,1340070509791178752,Pasadenanesp,RT @PasadenaGov: Safely dispose of old &amp; unused electronics and personal/business documents at our FREE electronic #recycling &amp; document sh…,2020-12-18 23:04:41,"Pasadena, CA"
2020-12-19  00:32,1340070378790658049,NancyWhitmore1,RT @DawsonSField: Well that's a few new details. We knew that McCabe had a CI case opened on POTUS using an Electronic Communication (EC).…,2020-12-18 23:04:10,Oklahoma
2020-12-19  00:32,1340070306359078912,AnitraWheels,@Cleavon_MD I’m not suggesting jail- I’m suggesting fast track to electronic monitoring to restrict where they can… https://t.co/oJpwqXxDhn,2020-12-18 23:03:52,
2020-12-19  00:32,1340070274452971521,iLoveeMattie_,"well guys, we are officially on season 2 of lockdown. THIS SATURDAY! @killhyperadio Radio presents Winter Elation 2… https://t.co/CXpOP7rR1p",2020-12-18 23:03:45,
